"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Spata7.4",3.83568286525145e-38,0.288073963314259,0.748,0.443,1.19109460014653e-33,"13","Spata7"
"Adgrb2.6",6.04943242582045e-38,0.30269270610276,0.681,0.39,1.87853025119002e-33,"13","Adgrb2"
"Syt2.2",8.19874253199032e-38,0.264975177977645,0.221,0.077,2.54595551845896e-33,"13","Syt2"
"Mblac2.7",8.90851724860825e-38,0.306297143410807,0.642,0.358,2.76636186121032e-33,"13","Mblac2"
"Arhgap32.11",9.2818393598888e-38,0.280346023180801,0.874,0.548,2.88228957642627e-33,"13","Arhgap32"
"Herc3.7",1.25940216100604e-37,0.276612086438717,0.609,0.323,3.91082153057205e-33,"13","Herc3"
"Cstf2.5",3.53575522212197e-37,0.308195655302617,0.711,0.42,1.09795806912554e-32,"13","Cstf2"
"Ncam2.6",3.7822663779721e-37,0.267148862399004,0.724,0.419,1.17450717835168e-32,"13","Ncam2"
"Homer1.11",7.98083402200124e-37,0.362728828821339,0.817,0.512,2.47828838885205e-32,"13","Homer1"
"Ntm.8",1.82154442786736e-36,0.274543837943885,0.884,0.607,5.6564419118565e-32,"13","Ntm"
"Dbn1.6",1.83334927221728e-36,0.319296082715582,0.809,0.535,5.69309949501633e-32,"13","Dbn1"
"Rnf150.4",2.75534793773546e-36,0.251480127459868,0.614,0.329,8.55618195104992e-32,"13","Rnf150"
"Ncald.7",2.86283202624707e-36,-0.693004049690093,0.186,0.403,8.88995229110503e-32,"13","Ncald"
"Plekha6.3",4.99927299781752e-36,0.318625984254235,0.498,0.26,1.55242424401227e-31,"13","Plekha6"
"Prepl.3",5.15254583251622e-36,0.293557733876446,0.703,0.416,1.60002005737126e-31,"13","Prepl"
"Snph.5",8.758049904826e-36,0.314662336762683,0.815,0.527,2.71963723694562e-31,"13","Snph"
"Pitpnm1.3",8.9242179459509e-36,0.260532318234886,0.482,0.239,2.77123739875613e-31,"13","Pitpnm1"
"Gls.7",2.09888356527664e-35,0.306665881185505,0.912,0.659,6.51766313525356e-31,"13","Gls"
"Chsy3.7",2.64936804062208e-35,0.27713261370583,0.644,0.362,8.22708257654375e-31,"13","Chsy3"
"Tspan7.6",3.10463697817194e-35,-0.590407662862201,0.729,0.747,9.64082920831733e-31,"13","Tspan7"
"Atp1b1.8",4.36325436651652e-35,0.270005290150331,0.99,0.893,1.35492137843437e-30,"13","Atp1b1"
"Scn1b.7",6.95097339966151e-35,0.274692791318858,0.662,0.386,2.15848576979689e-30,"13","Scn1b"
"Celf2.12",8.04247636398885e-35,0.273197781526873,0.993,0.813,2.49743018530946e-30,"13","Celf2"
"Sobp.7",1.04700098481692e-34,0.255643200361269,0.479,0.239,3.25125215815199e-30,"13","Sobp"
"Echdc2.4",1.27144048674275e-34,0.273386332707587,0.273,0.11,3.94820414348228e-30,"13","Echdc2"
"Gad1.12",1.53772246792221e-34,-0.883269982277721,0.056,0.268,4.77508957963885e-30,"13","Gad1"
"Adcyap1r1.10",1.60736911038897e-34,-0.546000499893394,0.021,0.23,4.99136329849086e-30,"13","Adcyap1r1"
"Cyfip2.4",2.43790296691377e-34,0.286775084442415,0.837,0.546,7.57042008315734e-30,"13","Cyfip2"
"Qk.11",2.59147822731874e-34,-1.1652220113755,0.16,0.365,8.04731733929288e-30,"13","Qk"
"Ap3b2.4",3.69800236966338e-34,0.264651906513598,0.66,0.38,1.14834067585157e-29,"13","Ap3b2"
"Abcb9.5",3.87583204465931e-34,0.270793395833251,0.528,0.281,1.20356212482805e-29,"13","Abcb9"
"Mef2c.10",4.64848522446165e-34,0.259278903063312,0.977,0.709,1.44349411675207e-29,"13","Mef2c"
"Sigmar1.3",8.7490748051954e-34,0.29426551472889,0.542,0.297,2.71685019925733e-29,"13","Sigmar1"
"Hs2st1.1",8.99469695241529e-34,0.252824912862143,0.58,0.312,2.79312324463352e-29,"13","Hs2st1"
"Eno2.7",1.06427294908264e-33,0.288859691140673,0.732,0.458,3.30488678878632e-29,"13","Eno2"
"Ddx5.9",1.14403059421724e-33,-0.449284397364558,0.84,0.836,3.55255820422278e-29,"13","Ddx5"
"Gm27000.7",1.25967780811274e-33,0.264356512782332,0.681,0.393,3.91167749753249e-29,"13","Gm27000"
"Rock2.4",1.74834960238565e-33,0.28376525137356,0.778,0.493,5.42915002028815e-29,"13","Rock2"
"Gabra1.10",2.61392009750275e-33,0.253953363299129,0.877,0.605,8.11700607877529e-29,"13","Gabra1"
"Atcay.4",5.88492134190714e-33,0.262760050983749,0.712,0.427,1.82744462430242e-28,"13","Atcay"
"Klc2.5",8.33107953825074e-33,0.255655741152151,0.629,0.357,2.587050129013e-28,"13","Klc2"
"Nptx1.11",2.36465701309376e-32,-0.606217767577767,0.08,0.289,7.34296942276004e-28,"13","Nptx1"
"Tspan13.3",2.78814928365469e-32,0.303996246942326,0.77,0.506,8.65803997053291e-28,"13","Tspan13"
"Zdhhc21.2",3.23091899618437e-32,0.269295335891205,0.598,0.338,1.00329727588513e-27,"13","Zdhhc21"
"Zfp536.12",5.99814161116137e-32,-0.908592806880555,0.02,0.214,1.86260291451394e-27,"13","Zfp536"
"Slc25a23.3",6.53739496759623e-32,0.262787477172882,0.806,0.525,2.03005725928766e-27,"13","Slc25a23"
"Gpr162.6",7.21443243331838e-32,0.262694168880317,0.745,0.455,2.24029770351836e-27,"13","Gpr162"
"Syt16.7",1.02843068101155e-31,0.253500348226232,0.68,0.389,3.19358579374517e-27,"13","Syt16"
"Wipf3.9",2.37482263765328e-31,-0.53739775782736,0.121,0.333,7.37453673670474e-27,"13","Wipf3"
"B230334C09Rik.8",4.17667147727755e-31,0.305526757346097,0.727,0.453,1.296981793839e-26,"13","B230334C09Rik"
"Sorbs1.9",9.78872464072203e-31,0.285444406022832,0.784,0.513,3.03969266268341e-26,"13","Sorbs1"
"Mtf2.3",9.9740088147066e-31,0.279560374141282,0.737,0.465,3.09722895723084e-26,"13","Mtf2"
"Gpm6a.5",1.01460030622487e-30,-0.444669067880316,0.832,0.797,3.15063833092008e-26,"13","Gpm6a"
"Car10.11",1.9089087066769e-30,-0.738955343209895,0.281,0.445,5.92773420684377e-26,"13","Car10"
"Arpp21.12",3.02211769761206e-30,0.266422465138098,0.985,0.721,9.38458208639475e-26,"13","Arpp21"
"Igsf11.10",3.48895398073087e-30,-0.687798451125937,0.069,0.266,1.08342487963636e-25,"13","Igsf11"
"Kif5a.5",4.90108813688186e-30,0.253741764445466,0.698,0.423,1.52193489914593e-25,"13","Kif5a"
"Actl6b.7",5.49337969358474e-30,0.264913308558401,0.626,0.365,1.70585919624887e-25,"13","Actl6b"
"Slc32a1.13",6.68263547696628e-30,-0.732933582805637,0.051,0.241,2.07515879466234e-25,"13","Slc32a1"
"D430041D05Rik.7",7.53135335383719e-30,0.263222315008067,0.74,0.458,2.33871115696706e-25,"13","D430041D05Rik"
"Chga.10",7.55872128036066e-30,0.291033712234271,0.719,0.451,2.3472097191904e-25,"13","Chga"
"Gria4.9",4.04529241816547e-29,-0.625142107846804,0.562,0.614,1.25618465461292e-24,"13","Gria4"
"Slc30a3.12",5.92656793628563e-29,-0.594749974944234,0.077,0.269,1.84037714125478e-24,"13","Slc30a3"
"Lsamp.7",6.83502107058301e-29,-0.524994675302847,0.595,0.713,2.12247909304814e-24,"13","Lsamp"
"Pkd1.1",1.50185510295574e-28,0.269001696152269,0.698,0.445,4.66371065120847e-24,"13","Pkd1"
"Sept11.10",1.5866388602538e-28,0.251554000392493,0.802,0.511,4.92698965274612e-24,"13","Sept11"
"Itm2b.8",1.85331694325679e-28,-0.466776597292496,0.843,0.851,5.75510510389531e-24,"13","Itm2b"
"Apoe.13",2.37793505455076e-28,-1.63498466895782,0.163,0.341,7.38420172489647e-24,"13","Apoe"
"Tmcc3.7",2.96328815741437e-28,-0.734689871511296,0.026,0.203,9.20189871521886e-24,"13","Tmcc3"
"Plppr1.11",3.74794569318789e-28,-0.523514549435567,0.028,0.207,1.16384957610564e-23,"13","Plppr1"
"Kcnip2.8",8.59403385351917e-28,-0.486877197595558,0.044,0.225,2.66870533253331e-23,"13","Kcnip2"
"Zfp941.6",9.70711840565984e-28,-0.423565946224687,0.051,0.236,3.01435147850955e-23,"13","Zfp941"
"Slc24a2.8",1.06881578463334e-27,-0.60320744237674,0.637,0.704,3.31899365602192e-23,"13","Slc24a2"
"Ptprk.12",4.4741582128565e-27,-0.753252781143059,0.216,0.396,1.38936034983833e-22,"13","Ptprk"
"Timm9.5",6.00340698901225e-27,0.256671921376908,0.856,0.604,1.86423797229797e-22,"13","Timm9"
"Chn2.6",1.31675007691311e-26,-0.666442079826199,0.036,0.209,4.08890401383827e-22,"13","Chn2"
"Cux2.6",1.71236675235105e-26,-0.43929602187991,0.01,0.172,5.31741247607572e-22,"13","Cux2"
"Gad2.13",2.57657453373012e-26,-0.658905468408012,0.065,0.241,8.00103689959213e-22,"13","Gad2"
"Sacs.5",2.81743167069874e-26,0.253536620178805,0.59,0.351,8.7489705670208e-22,"13","Sacs"
"Plp1.11",5.88752688089494e-26,-2.50616310220434,0.433,0.549,1.82825372232431e-21,"13","Plp1"
"2900055J20Rik.9",6.55135732198101e-26,-0.659766382509365,0.461,0.551,2.03439298919476e-21,"13","2900055J20Rik"
"St6gal2.6",8.00991206475098e-26,-0.427349298482302,0.065,0.241,2.48731799346712e-21,"13","St6gal2"
"BC030499.12",8.37445570143029e-26,-0.595901496955985,0.051,0.223,2.60051972896515e-21,"13","BC030499"
"Pam.11",1.20537707463727e-25,-0.60917945907941,0.449,0.546,3.7430574298711e-21,"13","Pam"
"Kcnq1ot1.4",1.87225577615967e-25,0.289499676539614,0.954,0.8,5.81391586170863e-21,"13","Kcnq1ot1"
"Bdnf.5",3.22015690765635e-25,0.25344034152282,0.237,0.104,9.99955324534526e-21,"13","Bdnf"
"Dnm3.7",3.52546471514634e-25,-0.677861164768602,0.505,0.587,1.09476255799439e-20,"13","Dnm3"
"Kcnh1.7",4.82713151987152e-25,-0.487896905260193,0.219,0.395,1.4989691508657e-20,"13","Kcnh1"
"Dync1h1.2",5.04500693153395e-25,0.263308110755109,0.788,0.547,1.56662600244924e-20,"13","Dync1h1"
"Frmd4b.9",4.24706478598837e-24,-0.818809039995416,0.065,0.229,1.31884102799297e-19,"13","Frmd4b"
"Gjc3.13",4.62038592256825e-24,-1.31470921878902,0.025,0.179,1.43476844053512e-19,"13","Gjc3"
"Itgb8.8",5.85442218620854e-24,-0.564593116842076,0.033,0.19,1.81797372148334e-19,"13","Itgb8"
"Thsd7b.12",6.21581410597509e-24,-0.563035535207379,0.008,0.157,1.93019675432844e-19,"13","Thsd7b"
"Ptn.11",1.34264449082555e-23,-0.718540492517334,0.464,0.553,4.16931393736059e-19,"13","Ptn"
"Mmp16.5",1.63826633851979e-23,-0.554305068805215,0.345,0.468,5.0873084610055e-19,"13","Mmp16"
"Pcsk1n.6",1.89874938388387e-23,-0.455899258128503,0.791,0.764,5.89618646177457e-19,"13","Pcsk1n"
"Neat1.12",1.91012465348372e-23,-1.76492700585088,0.049,0.205,5.931510086463e-19,"13","Neat1"
"Gnal.9",4.6218088824704e-23,-0.47670920973176,0.083,0.248,1.43521031227353e-18,"13","Gnal"
"Erbb4.11",5.4140067055846e-23,-0.80887656455652,0.028,0.179,1.68121150228519e-18,"13","Erbb4"
"Glul.12",8.69039777955261e-23,-1.30981806463884,0.183,0.331,2.69862922248447e-18,"13","Glul"
"Thsd7a.10",1.07809781153424e-22,-0.658954087079798,0.101,0.265,3.34781713415727e-18,"13","Thsd7a"
"Tmem158.8",1.62748174238103e-22,-0.532778047348053,0.16,0.32,5.05381905461581e-18,"13","Tmem158"
"Adgrl2.9",2.41400857343009e-22,0.27446709015193,0.608,0.388,7.49622082307246e-18,"13","Adgrl2"
"Lhfpl3.10",1.06375225111889e-21,-0.78258925386554,0.09,0.245,3.30326986539948e-17,"13","Lhfpl3"
"Cpne5.9",1.23910251512428e-21,-0.461660956887446,0.074,0.229,3.84778504021543e-17,"13","Cpne5"
"Aplp2.5",1.24855589267719e-21,-0.405905184705382,0.809,0.776,3.87714061353046e-17,"13","Aplp2"
"Cpne9.10",2.24994468822888e-21,-0.379520952976091,0.018,0.157,6.98675324035714e-17,"13","Cpne9"
"Cd81.10",2.29376286213344e-21,-0.836050727510708,0.577,0.612,7.12282181578297e-17,"13","Cd81"
"Gatm.13",3.36432996020703e-21,-1.2648030734708,0.08,0.229,1.04472538254309e-16,"13","Gatm"
"Hepacam.13",4.25506626973523e-21,-0.806168082688083,0.023,0.16,1.32132572874088e-16,"13","Hepacam"
"Dlx6os1.12",4.33340542981126e-21,-0.680382681335095,0.015,0.15,1.34565238811929e-16,"13","Dlx6os1"
"Kcnk2.6",5.84537199474457e-21,-0.529218009505126,0.108,0.263,1.81516336552803e-16,"13","Kcnk2"
"Arl6ip5.1",1.18648406940198e-20,-0.471632622909664,0.312,0.438,3.68438898071398e-16,"13","Arl6ip5"
"Gpr88.13",1.19686055440575e-20,-0.688855104446841,0.087,0.236,3.71661107959618e-16,"13","Gpr88"
"Rims3.6",1.50593545222537e-20,-0.392419849706338,0.065,0.215,4.67638135979544e-16,"13","Rims3"
"Apod.13",1.91559153692099e-20,-1.33505286151605,0.09,0.237,5.94848639960076e-16,"13","Apod"
"Unc13c.9",3.41568245695302e-20,-0.465463225696282,0.016,0.148,1.06067187335762e-15,"13","Unc13c"
"Mog.13",3.55922308087992e-20,-1.34073178839938,0.033,0.168,1.10524554330564e-15,"13","Mog"
"Necab1.9",6.35814048332437e-20,-0.559716849969332,0.15,0.298,1.97439336428672e-15,"13","Necab1"
"Smarca2.1",6.61430040109868e-20,-0.490767217085213,0.261,0.398,2.05393870355317e-15,"13","Smarca2"
"Myo1b.7",7.24563752802837e-20,-0.375840351043238,0.06,0.208,2.24998782157865e-15,"13","Myo1b"
"Col19a1.8",9.46928091044338e-20,-0.340902900766621,0.005,0.128,2.94049580111998e-15,"13","Col19a1"
"Mag.13",1.00456462735335e-19,-1.44315893983728,0.054,0.192,3.11947453732037e-15,"13","Mag"
"Ece2.6",1.33936075716232e-19,-0.306570504547004,0.011,0.138,4.15911695921616e-15,"13","Ece2"
"Dcc.6",1.42351095431961e-19,-0.378189054861849,0.083,0.238,4.4204285664487e-15,"13","Dcc"
"Map7.11",1.74193888945155e-19,-0.701801221771221,0.469,0.544,5.40924283341388e-15,"13","Map7"
"Vgll4.7",2.01587816369895e-19,-0.466470875383897,0.072,0.214,6.25990646173434e-15,"13","Vgll4"
"Mal.13",2.05392582008542e-19,-1.41854467098247,0.109,0.25,6.37805584911127e-15,"13","Mal"
"Adarb2.13",2.13300142577008e-19,-1.22695337596352,0.026,0.156,6.62360932744384e-15,"13","Adarb2"
"Kcna4.7",3.37438976893669e-19,-0.469416728810383,0.144,0.289,1.04784925494791e-14,"13","Kcna4"
"Slc1a3.12",6.53712960933377e-19,-1.53084918016177,0.051,0.184,2.02997485758641e-14,"13","Slc1a3"
"Litaf.11",1.18822044584078e-18,-0.84658101756414,0.01,0.129,3.68978095046937e-14,"13","Litaf"
"St6galnac5.6",1.18897349644368e-18,0.280077714815808,0.426,0.264,3.69211939850655e-14,"13","St6galnac5"
"Cux1.4",1.28755239124155e-18,-0.495016744121883,0.181,0.318,3.99823644052238e-14,"13","Cux1"
"Aspa.13",1.40803929682843e-18,-1.13755012169882,0.02,0.142,4.37238442844133e-14,"13","Aspa"
"Sox10.13",1.96797748906279e-18,-0.858019865643169,0.011,0.13,6.11116049678669e-14,"13","Sox10"
"Cldn11.13",2.30992544990909e-18,-1.43956775299274,0.092,0.226,7.17301149960268e-14,"13","Cldn11"
"Chd7.11",2.3105039296346e-18,-0.588173659538716,0.018,0.139,7.17480785269432e-14,"13","Chd7"
"Pde1b.11",2.75531753819787e-18,-0.508286445442954,0.088,0.225,8.55608755136586e-14,"13","Pde1b"
"Pag1.6",2.76596453746754e-18,-0.634046964675995,0.134,0.271,8.58914967819794e-14,"13","Pag1"
"Dock10.8",2.96073701382977e-18,-0.944973894253744,0.152,0.282,9.19397664904558e-14,"13","Dock10"
"Tmem164.3",3.73427935143365e-18,-0.354852884024262,0.018,0.139,1.15960576700069e-13,"13","Tmem164"
"Plcl1.10",3.80899077591077e-18,-0.686319394825706,0.051,0.18,1.18280590564357e-13,"13","Plcl1"
"Rasgef1b.11",5.21024525012694e-18,-0.396765150304678,0.204,0.352,1.61793745752192e-13,"13","Rasgef1b"
"Kcnc2.9",6.14896786508782e-18,-0.410485208047724,0.041,0.17,1.90943899114572e-13,"13","Kcnc2"
"Trps1.6",6.76459530705067e-18,-0.510670587153088,0.113,0.248,2.10060978069845e-13,"13","Trps1"
"Fhl1.4",1.08780892103921e-17,-0.424313053416039,0.109,0.248,3.37797304250307e-13,"13","Fhl1"
"Mobp.13",1.44605971893963e-17,-0.958126108204158,0.023,0.141,4.49044924522323e-13,"13","Mobp"
"Fstl4.11",1.60705307238799e-17,-0.382350735562798,0.129,0.271,4.99038190568643e-13,"13","Fstl4"
"Fgfr2.12",1.69685242988994e-17,-0.714108732765848,0.018,0.134,5.26923585053722e-13,"13","Fgfr2"
"Islr2.3",1.75518004150178e-17,-0.290761107206762,0.02,0.138,5.45036058287547e-13,"13","Islr2"
"Atp1b2.10",1.75559679073095e-17,-0.666048508083909,0.16,0.296,5.45165471425681e-13,"13","Atp1b2"
"Cmtm5.12",1.87816743997014e-17,-0.75569147144497,0.031,0.151,5.83227335133927e-13,"13","Cmtm5"
"Cdk19.9",2.20666637814737e-17,-0.579348001853721,0.082,0.214,6.85236110406104e-13,"13","Cdk19"
"Ptprz1.10",3.19687599275509e-17,-1.39263099805667,0.136,0.262,9.92725902030238e-13,"13","Ptprz1"
"Appl2.10",3.30617896308604e-17,-0.632746349681151,0.047,0.172,1.02666775340711e-12,"13","Appl2"
"Fa2h.12",3.91292429869283e-17,-0.866370122805592,0.023,0.138,1.21508038247309e-12,"13","Fa2h"
"Camk1.7",4.03679472658385e-17,-0.45704603273781,0.225,0.357,1.25354586644608e-12,"13","Camk1"
"Itm2c.7",5.6114863200907e-17,-0.432784383863083,0.668,0.666,1.74253484697777e-12,"13","Itm2c"
"Daam2.13",5.92265002707282e-17,-0.661845768071991,0.008,0.116,1.83916051290692e-12,"13","Daam2"
"Zfhx4.4",6.26489887511117e-17,-0.335263752056918,0.015,0.126,1.94543904768827e-12,"13","Zfhx4"
"Plch2.7",7.1143470297964e-17,-0.316439878575771,0.051,0.175,2.20921818316268e-12,"13","Plch2"
"Dock4.6",7.12734451750713e-17,-0.50704994096981,0.551,0.576,2.21325429302149e-12,"13","Dock4"
"Crtac1.7",1.48190623040989e-16,-0.411357434855572,0.065,0.191,4.60176341729184e-12,"13","Crtac1"
"Cplx2.10",1.69619435534757e-16,-0.424356107939751,0.212,0.341,5.26719233166082e-12,"13","Cplx2"
"Car2.12",1.75996039215178e-16,-1.12852480444938,0.088,0.211,5.46520500574892e-12,"13","Car2"
"Foxo1.7",1.87305436674538e-16,-0.35624951330748,0.01,0.116,5.81639572505443e-12,"13","Foxo1"
"Rmst.12",2.11088190726529e-16,-0.449328309211349,0.007,0.11,6.55492158663091e-12,"13","Rmst"
"Csrp1.13",2.30924212469135e-16,-0.728315131542449,0.028,0.14,7.17088956980406e-12,"13","Csrp1"
"Cd9.12",2.40302578653422e-16,-0.821066756522642,0.038,0.153,7.46211597492473e-12,"13","Cd9"
"Mgll.5",2.58012376677273e-16,-0.481525886877571,0.234,0.353,8.01205833295935e-12,"13","Mgll"
"Ptgds.10",2.64818529002955e-16,-1.66781779527824,0.391,0.469,8.22340978112876e-12,"13","Ptgds"
"Cnr1.11",4.57902636968227e-16,-0.310873961121003,0.623,0.366,1.42192505857743e-11,"13","Cnr1"
"Wscd1.12",5.10687502510876e-16,-0.555177224347854,0.031,0.144,1.58583790154702e-11,"13","Wscd1"
"Erbin.6",6.23651083065864e-16,-0.524779487662531,0.028,0.139,1.93662370824443e-11,"13","Erbin"
"Gpr37l1.13",7.50426671815123e-16,-1.03225806210011,0.023,0.131,2.3302999439875e-11,"13","Gpr37l1"
"Simc1",7.62751322334128e-16,-0.31564252387826,0.041,0.156,2.36857168124417e-11,"13","Simc1"
"Sox6.12",9.02484987928018e-16,-0.492692457022023,0.005,0.104,2.80248663301287e-11,"13","Sox6"
"Plekhh1.13",9.22375134520755e-16,-0.741215671884237,0.016,0.122,2.8642515052273e-11,"13","Plekhh1"
"C530008M17Rik.9",1.16340178376599e-15,-0.33180454300826,0.069,0.193,3.61271155912852e-11,"13","C530008M17Rik"
"Cadm2.6",1.31856279178141e-15,-0.265691159853213,0.946,0.845,4.09453303731881e-11,"13","Cadm2"
"Strip2.7",1.37496910619212e-15,-0.306177012259945,0.015,0.119,4.26969156545838e-11,"13","Strip2"
"Cdh9.8",1.55747436473602e-15,-0.451219195739362,0.092,0.215,4.83642514481477e-11,"13","Cdh9"
"C030029H02Rik.13",1.66200086833585e-15,-0.845748436170974,0.005,0.102,5.1610112964433e-11,"13","C030029H02Rik"
"Pxdn.6",1.76684958679636e-15,-0.365873195865003,0.129,0.258,5.48659802187874e-11,"13","Pxdn"
"Synpr.9",1.78137821631399e-15,-0.534035255108392,0.057,0.172,5.53171377511984e-11,"13","Synpr"
"Adamts3.10",2.03294415147781e-15,-0.397752345954141,0.08,0.2,6.31290147358403e-11,"13","Adamts3"
"Cnp.12",2.73401448485649e-15,-0.733357449531109,0.034,0.144,8.48993517982486e-11,"13","Cnp"
"Hapln2.13",5.06735074497245e-15,-0.885981646711357,0.013,0.112,1.57356442683629e-10,"13","Hapln2"
"Drd1.7",5.21547809142557e-15,-0.378471212259448,0.02,0.122,1.61956241173038e-10,"13","Drd1"
"Actb.5",7.51570638038868e-15,-0.381912897024688,0.819,0.766,2.3338523023021e-10,"13","Actb"
"Kcnh4.10",7.67584089565536e-15,-0.379182723787325,0.101,0.22,2.38357887332786e-10,"13","Kcnh4"
"Mmd2.10",9.76319260439076e-15,-0.412986786157236,0.039,0.148,3.03176419944146e-10,"13","Mmd2"
"1700047M11Rik.12",1.03629053575181e-14,-0.734685360817428,0.013,0.11,3.21799300067008e-10,"13","1700047M11Rik"
"Samd5.8",1.1091201652719e-14,-0.420768426321056,0.136,0.263,3.44415084921885e-10,"13","Samd5"
"Rasl10a.8",1.16999200113062e-14,-0.294883231524384,0.039,0.148,3.63317616111091e-10,"13","Rasl10a"
"Bcas1.13",1.48542720325842e-14,-0.817856579300099,0.023,0.123,4.61269709427837e-10,"13","Bcas1"
"Ppp3ca.9",1.58798248069389e-14,-0.342996995319342,0.822,0.75,4.93116199729875e-10,"13","Ppp3ca"
"Calb1.11",1.77035934266672e-14,-0.391983757352496,0.06,0.173,5.49749686678296e-10,"13","Calb1"
"Tle4.9",2.14810658591962e-14,-0.444209560070311,0.136,0.25,6.67051538125619e-10,"13","Tle4"
"Camk2n1.10",2.5925984183491e-14,-0.435800669525606,0.706,0.662,8.05079586849947e-10,"13","Camk2n1"
"Cacnb2.9",5.37778692935035e-14,-0.65520416914147,0.404,0.463,1.66996417517116e-09,"13","Cacnb2"
"Mef2a.4",5.98062146694835e-14,-0.517051323178003,0.422,0.484,1.85716238413147e-09,"13","Mef2a"
"Atp1a2.13",6.23660842456342e-14,-1.61742951556509,0.088,0.198,1.93665401407968e-09,"13","Atp1a2"
"Hnrnpa2b1.7",6.65162630672805e-14,-0.339052781285339,0.85,0.803,2.06552951702826e-09,"13","Hnrnpa2b1"
"Sorcs3.10",7.66065526419464e-14,-0.399179290316175,0.127,0.248,2.37886327919036e-09,"13","Sorcs3"
"Sash1.13",7.6687951732417e-14,-0.552773611581989,0.034,0.134,2.38139096514675e-09,"13","Sash1"
"Grik1.13",8.20137069973056e-14,-0.509540004592914,0.031,0.131,2.54677164338733e-09,"13","Grik1"
"Mapk4.8",9.52666824780054e-14,-0.325520647871976,0.08,0.191,2.9583162909895e-09,"13","Mapk4"
